iso3,year,comm_healthwrk_1k,iodsalt_cons_pct,healthexp_gdp_pct,healthexp_pc_cus,healthexp_pc_ppp,domcred_finsec_gdp_pct,domcred_prvsec_gdp_pct,domcred_prvsec_bk_gdp_pct,gghealthexp_gdp_pct,gghealthexp_healthexp_pct,gghealthexp_govexp_pct,gghealthexp_pc_cus,gghealthexp_pc_ppp,privhealthexp_healthexp_pct,privhealthexp_pc_cus,privhealthexp_pc_ppp,exbf_chu6m_pct,exthealthexp_healthexp_pct,exthealthexp_pc_cus,exthealthexp_pc_ppp,hosp_beds_1k,domco_total,lowbirth_pct,mcap_domco_gdp_pct,mcap_domco_cus,msect_cred_prvsec_gdp_pct,net_domcred_clcu,net_fa_clcu,surg_proc_100k,nurse_midw_1k,oophealthexp_healthexp_pct,oophealthexp_pc_cus,oophealthexp_pc_ppp,physician_1k,anemia_ch_pct,anemia_npwmn_pct,anemia_prgw_pct,anemia_wra_pct,msfoodinsecur_pct,owght_u5_pct,owght_u5_mod_pct,owght_u5_fem_pct,owght_u5_male_pct,sfoodinsecur_pct,sevwst_u5_pct,sevwst_u5_fem_pct,sevwst_u5_male_pct,stunt_u5_pct,stunt_u5_mod_pct,stunt_u5_fem_pct,stunt_u5_male_pct,undernour_pct,uweight_u5_pct,uweight_u5_fem_pct,uweight_u5_male_pct,wst_u5_pct,wst_u5_fem_pct,wst_u5_male_pct,parl_wom_pct,unpaidwork_fem_pct,unpaidwork_male_pct,gbv_12mo_wmn_pct,spgeq_idx_gro,surg_spec_100k,stock_traded_gdp_pct,stock_traded_cus,stock_turnover_pct,vitA_cov_u5_pct,wbl_score,wmn_decisions3_pct,wmn_decisions_all3_pct,wmn_beat_any_pct,wmn_beat_argue_pct,wmn_beat_burn_pct,wmn_beat_out_pct,wmn_beat_negl_pct,wmn_beat_sex_pct
ETH,2021,,,3.2075386,26.06936646,80.84374686,,,,.97918016,30.52746391,7.09674501,7.95831654,24.67954617,41.18187332,10.73585352,33.29296985,,28.29066086,7.37519628,22.87123116,,,,,,,,,,.75,37.00738144,9.64758979,29.91815373,.101,,,,,58.1,,2.7,,,21.1,,,,,35.6,,,23.5,,,,,,,42.58823529,,,,,,,,,73,80,,,,,,,,
ETH,2022,,,2.85274577,27.0685215,78.95125142000001,,,,.72076863,25.26578522,5.67692852,6.83907495,19.9476541,49.41657639,13.37633709,39.01500529,,25.3176384,6.85311055,19.98859199,,,,,,,,,,.748,44.59613419,12.07151494,35.20920682,.108,,,,,59,,2.8,,,19.7,,,,,35.6,,,22.2,,,,,,,41.4893617,,,,,,,,,68,80,,,,,,,,
ETH,2023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,35.6,,,,,,,,,,41.31355932,,,,,,,,,,80,,,,,,,,
ETH,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.3,,,,,,,,35.5,,,,,,,,,,41.31355932,,,,,,,,,,,,,,,,,,
FIN,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIN,1970,,,,,,,,,,,,,,,,,,,,,15.10000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,
FIN,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,
FIN,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,
FIN,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,
FIN,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.625,,,,,,,,
FIN,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.125,,,,,,,,
FIN,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.125,,,,,,,,
FIN,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.125,,,,,,,,
FIN,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.125,,,,,,,,
FIN,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.125,,,,,,,,
FIN,1980,,,,,,,,,,,,,,,,,,,,,15.60000038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.125,,,,,,,,
FIN,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.125,,,,,,,,
FIN,1982,,,,,,,,,,,,,,,,,,,,,,,,5.227719153,2759400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.260684988,137600000,4.986591288,,73.125,,,,,,,,
FIN,1983,,,,,,,,,,,,,,,,,,,,,,48,,8.112280592999999,4133730000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.469341981,239160000,5.785573804,,73.125,,,,,,,,
FIN,1984,,,,,,,,,,,,,,,,,,,,,,52,,78.81677157999999,41671210000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,.726296172,384000000,.92149952,,73.125,,,,,,,,
FIN,1985,,,,,,,,,,,,,,,,,,,,,14,50,,10.48193399,5854860000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.027683765,574030000,9.804333494,,73.125,,,,,,,,
FIN,1986,,,,,,,,,,,,,,,,,,,,,,49,,15.9048751,11691930000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.688255581,1976180000,16.90208546,,73.125,,,,,,,,
FIN,1987,,,,,,,,,,,,,,,,,,,,,,49,,21.82613589,19985100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.356228305,6735730000,33.7037593,,79.375,,,,,,,,
FIN,1988,,,,,,,,,,,,,,,,,,,,,,66,,28.01674145,30549200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.511187853,7099740000,23.24034672,,79.375,,,,,,,,
FIN,1989,,,,,,,,,,,,,,,,,,,,,,79,,25.87532669,30789380000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.542429508,7784920000,25.28443249,,82.5,,,,,,,,
FIN,1990,,,,,,,,,,,,,,,,,,,,,12.5,73,,16.06357244,22721300000,,,,,10.31,,,,3.002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.04819066,,2.925983399,4138690000,18.21502291,,82.5,,,,,,,,
FIN,1991,,,,,,,,,,,,,,,,,,,,,11.19999981,63,,11.11112485,14199400000,,,,,10.67,,,,3.074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-22.49740908,,1.183956028,1513030000,10.65559108,,82.5,,,,,,,,
FIN,1992,,,,,,,,,,,,,,,,,,,,,11,61,,10.62202831,11953800000,,,,,11.22,,,,3.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-16.11026802,,1.739966042,1958120000,16.38073249,,82.5,,,,,,,,
FIN,1993,,,,,,,,,,,,,,,,,,,,,10,57,,26.39889362,23524610000,,,,,11.83,,,,3.226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.3304,,8.763803676,7809610000,33.1976173,,82.5,,,,,,,,
FIN,1994,,,,,,,,,,,,,,,,,,,,,10,65,,37.05127005,38230500000,,,,,13.25,,,,3.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50.22536819,,12.88588134,13296000000,34.77851454,,82.5,,,,,,,,
FIN,1995,,,,,,,,,,,,,,,,,,,,,9.300000191000001,73,,21.57118552,28918430000,,,,,14.8,,,,3.351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.150188038,,14.32674508,19206500000,43.51512194,,82.5,,,,,,,,
FIN,1996,,,,,,,,,,,,,,,,,,,,,9.199999808999999,113,,31.48356554,41555780000,,,,,16.74,,,,3.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.08221655,,3.433852698,4532410000,7.38703279,,82.5,,,,,,,,
FIN,1997,,,,,,,,,,,,,,,,,,,,,7.900000095,124,,39.92781899,50653590000,,,,,18.72,,,,3.542,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,15.61223481,,27.31620464,34654130000,46.95408627,,82.5,,,,,,,,
FIN,1998,,,,,,,,,,,,,,,,,,,,,7.800000191,129,,72.1827354,96718280000,,,,,20.65,,,,3.615,,,,,,,,,,,,,,,,,,,,,,,,,33.5,,,,103.2256738,,47.46279117,63595810000,41.07393589,,82.5,,,,,,,,
FIN,1999,,,,,,,,,,,,,,,,,,,,,7.599999905,147,,30.17295725,40804170000,,,,,22.46,,,,3.671,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,138.5754751,,77.69160273999999,105066000000,30.07085619,,85,,,,,,,,
FIN,2000,,,7.09253168,1726.744385,1899.957931,,,,5.37109375,75.72886658,11.20263577,1307.643918,1438.816577,24.26508904,418.9960338,461.0264545,,.00604633,.10440466,.114877723,7.54,158,4.346571877,26.31314863,33146100000,,,,,23.96,21.62706375,373.4440937,410.9050983,3.746,10.7,10.3,16.9,10.5,,,3.9,,,,,,,,2.2,,,,,,,,,,36.5,15.82083,10.02083,,-10.57219308,,167.2332094,210660000000,71.74228565,,85,,,,,,,,
FIN,2001,,,7.25090456,1810.403809,2016.049098,,52.65456618,52.5812671,5.52642822,76.21708679,11.68942642,1379.837014,1536.573926,23.77337646,430.3940923,479.2829395,,.00953495,.17262105,.192229231,7.46,152,4.310688341,15.74396348,20391530000,52.65456618,84736000000,16138093309,,24.79,21.2191143,384.1516446,427.7877711,3.827,10.5,10.1,16.6,10.3,,,3.8,,,,,,,,2.1,,,2.5,,,,,,,36.5,,,,-37.60642669,,138.2147021,179015000000,93.99301823,,85,,,,,,,,
FIN,2002,,,7.62769508,2059.326904,2181.933373,,55.43637825,55.41347338,5.85965395,76.82076263,12.08926582,1581.990646,1676.177885,23.16973305,477.1405434,505.548139,,.00950312,.19570029,.207351731,7.35,147,4.278806703,10.88440802,15277460000,55.43637825,91215810000,20859792028,,25.97,20.74457169,427.1985106,452.6326992,3.891,10.4,10,16.3,10.2,,,3.8,,,,,,,,2.1,,,2.5,,,,,,,36.5,,,,-28.01200987,,102.4382607,143783000000,103.5662021,,85,,,,,,,,
FIN,2003,,,7.9380517,2613.845703,2306.277074,,60.28448264,60.2798687,6.13726616,77.31451416,12.43871593,2020.882106,1783.08693,22.68162727,592.8627128000001,523.1011504000001,,.00385928,.10087551,.089005588,7.24,142,4.247442176,10.93351579,18763320000,60.28448264,115354000000,24249490447,,27.06,20.33722687,531.5837055,469.0327826,3.996,10.3,9.9,16.1,10.1,,,3.8,,,,,,,,2.1,,,2.5,,,,,,,37.5,,,,19.58902745,,82.93300606,142324000000,83.57614727000001,,85,,,,,,,,
FIN,2004,,,8.05912876,3044.121094,2514.671955,,63.73274705,63.72833735,6.27308273,77.83822632,12.77010441,2369.4899,1957.376052,22.16000366,674.5773287,557.2513765,,.00177047,.05389522,.044521489,7.1,134,4.216040797,10.30310209,20344330000,63.73274705,131366000000,25182876597,,18.91,19.85958481,604.5497912,499.4033879,2.81,10.3,9.800000000000001,15.9,9.9,,,3.8,,,,,,,,2,,,2.5,,,,,,,37.5,,,,6.209089545,,95.59450388,188759000000,102.7175412,,85,,,,,,,,
FIN,2005,,,8.28795624,3236.858398,2656.445756,,69.25473382,69.2504828,6.44868755,77.80792999000001,13.15530968,2518.532582,2066.925524,22.19061852,718.278883,589.4817351,,.00144986,.0469299,.03851473,7.05,,4.187083108,,,69.25473382,150165000000,22018572707,,19.92,19.57610703,633.6508568,520.0286621,2.851,10.2,9.699999999999999,15.7,9.9,,,3.8,,,,,,,,2,,,2.5,,,,,,,37.5,,,,13.57903667,,,,,,94.375,,,,,,,,
FIN,2006,,,8.284117699999999,3414.941406,2854.294981,,73.41389903,73.40984953,6.52324486,78.74399567,13.57039928,2689.061482,2247.585925,21.25457954,725.8315165,606.6684273,,.00142368,.04861779,.040635981,6.99,,4.16445443,,,73.41389903,160973000000,27614086692,,21.08,18.81658745,642.5755161,537.0809464,2.865,10.2,9.6,15.5,9.800000000000001,,,3.8,,,,,,,,2,,,2.5,,,,,,,38,,,,28.52212057,,,,,,94.375,,,,,,,,
FIN,2007,,,8.08359432,3918.644531,3059.39756,,76.28288401,76.27914188,6.35544634,78.62154388,13.64715004,3080.898606,2405.345475,21.37723732,837.6979084,654.0146662,,.00122285,.04791912,.037411827,6.73,,4.146685222,,,76.28288401,184364000000,33854836503,,22.09,18.99827766,744.4749327,581.2328284,3.004,10.1,9.5,15.4,9.699999999999999,,,3.8,,,,,,,,1.9,,,2.5,,,,,,,41.5,,,,39.55920522,,,,,,94.375,,,,,,,,
FIN,2008,,,8.34310627,4486.337891,3344.239536,,80.10532655999999,80.10378218,6.57666588,78.82754516999999,13.73692036,3536.469998,2636.181792,21.17243385,949.866968,708.0569062,,.00002468,.00110721,.000825344,6.57,,4.136331291,,,80.10532655999999,252007000000,27747075573,,23,18.57298851,833.2470564,621.1252234999999,3.07,10.1,9.5,15.3,9.6,,,3.8,,,,,,,,1.8,,,2.5,,,,,,,41.5,,,,-56.8471869,,,,,,94.375,,,,,,,,
FIN,2009,,,9.16122341,4349.89502,3478.632877,,86.3086362,86.18758081999999,7.23975039,79.02602386,13.38422298,3437.548953,2749.025307,20.96934891,912.1445799000001,729.4466401,,.00462677,.20125965,.160948365,6.25,,4.13149882,,,86.3086362,246069000000,31298203001,,23.33,18.31736946,796.786319,637.1940546,3.129,10,9.4,15.2,9.6,,,3.8,,,,,,,,1.8,,,2.5,,,,,,,40,,,,17.51986086,,,,,,97.5,,,,,,,,
FIN,2010,,,9.14202785,4251.528809,3560.795677,,88.13321499,87.93709174,7.18045282,78.54332733,13.32010746,3339.292315,2796.767371,21.44969559,911.9400061,763.779811,,.00697872,.29670242,.248498058,5.86,,4.127479957,,,88.13321499,284858000000,41735294720,,20.03,18.80395508,799.4555924,669.5704073000001,3.184,10,9.4,15.2,9.6,,,3.8,,,,,,,,1.7,,,2.5,,,,,,,40,15.20417,10.49167,,10.72260574,,,,,,97.5,,,,,,,,
FIN,2011,,,9.22303009,4717.507813,3773.794189,,89.53378361,89.44018618,7.30151653,79.16613006999999,13.60760593,3734.668544,2987.566838,20.82777214,982.5517977,785.9972398,,.00609815,.28768085,.230131738,5.53,,4.126975866,,,89.53378361,372929000000,52898997232,,18.77,18.1520462,856.3241997,685.0208396,3.259,10,9.4,15.2,9.6,,,3.9,,,,,,,,1.7,,,2.5,,,,,,,42.5,,,,-33.08906954,,,,,,97.5,,,,,,,,
FIN,2012,,,9.5857954,4573.197266,3918.011008,,92.07547735,92.00960185,7.64987421,79.80427551,13.79833984,3649.606801,3126.740048,20.19280052,923.4565716,791.1560896,,.0029315,.13406325,.11485646,5.29,,4.129864926,,,92.07547735,330496000000,48046253536,,19.13,17.46195984,798.5698458000001,684.1614602,3.264,10.1,9.5,15.3,9.699999999999999,,,3.9,,,,,,,,1.6,,,2.5,,,,,,,42.5,,,8,12.67862548,,,,,,97.5,,,,,,,,
FIN,2013,,,9.80534649,4892.033691,4068.485883,,93.31341494,93.23724674,7.79147577,79.46150208,13.7117548,3887.283203,3232.879947,20.53726196,1004.689722,835.5556018,,.00123792,.06055943,.050364578,4.86,,4.134649572,,,93.31341494,288860000000,43099449187,,19.07,17.79447365,870.5115934,723.9656404999999,3.335,10.2,9.6,15.4,9.699999999999999,,3.8,3.9,,,,.1,,,1.8,1.6,,,2.5,,,,1.2,,,42.5,,,,35.43554668,,,,,,97.5,,,,,,,,
FIN,2014,,,9.781150820000001,4922.429688,4084.226026,,93.36620437000001,93.29285176,7.78149414,79.55601501,13.58576775,3916.089018,3249.247525,20.44187927,1006.237112,834.8925244,,.00210506,.10362033,.085975598,4.53,,4.137091529,,,93.36620437000001,337866000000,44086101199,8850,19.23,17.63744736,868.1909484,720.353209,3.383,10.4,9.699999999999999,15.5,9.9,,3.9,4,,,,.1,,,1.8,1.6,,,2.5,,,,1.2,,,42.5,,,,-5.62584159,76.3,,,,,97.5,,,,,,,,
FIN,2015,,,9.645238880000001,4128.20752,4098.865683,,94.98506128,94.92797062,7.577631,78.56343842,13.41370487,3243.261771,3220.209784,21.43538094,884.8970366,878.6074932,,.00118064,.04873945,.048393028,4.28,,4.134629687,,,94.98506128,328897000000,53147822319,,18.86,18.62889671,769.0395056,763.5734376,3.413,10.5,9.800000000000001,15.6,10,9.300000000000001,3.8,4,,,2.4,.1,,,1.7,1.6,,,2.5,,,,1.2,,,41.5,,,,.46848498,,,,,,97.5,,,,,,,,
FIN,2016,,,9.377960209999999,4108.739746,4213.807385,,94.78437026,94.68516621000001,7.29918003,77.83334351000001,13.11674309,3197.969785,3279.747224,22.16520119,910.710474,933.9988651,,.00145534,.059796,.061325089,3.97,,4.125584747,,,94.78437026,333602000000,34536617534,,18.76,19.27291298,791.8738417,812.1233811,3.422,10.8,10,15.8,10.2,8.4,3.8,4.1,,,2.3,.1,,,1.7,1.6,,,2.5,,,,1.2,,,41.5,,,,-1.018400886,,,,,,97.5,,,,,,,,
FIN,2017,,,9.126701349999999,4235.754883,4341.440573,,94.03175705,93.75094568,7.11996555,78.01247406,13.27501774,3304.417189,3386.865221,21.98470497,931.2182242,954.4529144000001,,.00282098,.11948971,.122471084,3.75,,4.111304654,,,94.03175705,270076000000,9687251272,,19,19.04597092,806.7406215,826.8694892,3.489,11.1,10.2,16,10.4,8.300000000000001,4.2,4.1,,,2.1,.1,,,1.3,1.6,,,2.5,,,,1,,,42,,,,18.89436396,,,,,,97.5,,,,,,,,
FIN,2018,,,9.04514217,4521.276367,4484.348792,,94.88152476,94.47704879,7.10557699,78.55683136,13.31088448,3551.771622,3522.762529,21.43918228,969.3247221,961.4077629,,.00398112,.17999726,.178527133,3.61,,4.096895794,,,94.88152476,321517000000,77046214502,,19.14,18.43068314,833.3021373,826.4961425,3.503,11.4,10.5,16.1,10.6,7.7,4.3,4.2,,,2,.1,,,1.3,1.6,,,2.5,,,,1.1,,,42,,,,-11.31433355,,,,,,97.5,,,,,,,,
FIN,2019,,,9.17142677,4459.929688,4821.267143,,95.91938553999999,95.51941573000001,7.35480976,80.19264984,13.78803349,3576.535647,3866.301835,19.80098724,883.1100682,954.6584779,,.0063641,.28383434,.306830219,3.35,,4.08233691,,,95.91938553999999,339832000000,72285244202,,18.89,17.42399406,777.0978645,840.0573055999999,3.567,11.8,10.7,16.3,10.9,8,4.3,4.2,,,1.9,.1,,,1.3,1.6,,,2.5,,,,1.2,,,47,,,,7.989818356,,,,,,97.5,,,,,,,,
FIN,2020,,,9.63249588,4736.214355,5169.582286,,101.7382513,100.5702513,7.83442545,81.3332901,13.69954014,3852.118844,4204.591338,18.66060448,883.8061929,964.6752901999999,,.0061058,.289184,.315644607,2.83,,4.069185571,,,101.7382513,365741000000,71883121826,,19.34,16.46622276,779.8755412,851.2348861,3.611,,,,,8.800000000000001,4.9,4.3,,,2.4,.1,,,1.3,1.6,,,2.5,,,,1.1,,,46,,,,18.16385925,,,,,,97.5,,,,,,,,
FIN,2021,,,9.83458328,5261.909668,5683.23826,,100.1402936,98.5837983,8.00011158,81.34672546,14.33594036,4280.391309,4623.128378,18.65327263,981.5183258,1060.109905,,0,0,0,,,,,,100.1402936,375684000000,47450101702,,,16.66294861,876.7892818,946.9950566,4.381,,,,,10.5,4.9,4.4,,,2.6,.1,,,1.3,1.6,,,2.5,,,,1.4,,,46,14.05637,10.74958,,11.68099777,,,,,,97.5,,,,,,,,
FIN,2022,,,9.658922199999999,4902.039063,6048.380565,,96.2017706,94.69983917,7.89401913,81.72774506,14.82090855,4006.325897,4943.205063,18.27225494,895.7130366,1105.175498,,0,0,0,,,,,,96.2017706,388900000000,39083059148,15870,,16.0982132,789.1407037,973.6812286000001,,,,,,12.6,4.1,4.5,,,3,.2,,,1.8,1.7,,,2.5,,,,1.6,,,45.5,,,,-19.48133376,,,,,,97.5,,,,,,,,
FIN,2023,,,,,,,93.10551734000001,91.74667057000001,,,,,,,,,,,,,,,,,,93.10551734000001,369850000000,43159141839,,,,,,,,,,,,4.3,4.6,,,,.2,,,2.8,1.7,,,,,,,1.6,,,46,,,,,,,,,,97.5,,,,,,,,
FIN,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,364420000000,60129963316,,,,,,,,,,,,,4.7,,,,,,,,1.7,,,,,,,,,,46,,,,,,,,,,,,,,,,,,
FJI,1960,,,,,,,,,,,,,,,,,,,,,4.04060936,,,,,,,,,,,,,.495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1961,,,,,,,,11.25941873,,,,,,,,,,,,,,,,,,11.25941873,12028000,16355000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1962,,,,,,,,9.681352458999999,,,,,,,,,,,,,,,,,,9.681352458999999,10994000,18503000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1963,,,,,,,,9.133268482,,,,,,,,,,,,,,,,,,9.133268482,11490000,26659000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1964,,,,,,,,9.049460432,,,,,,,,,,,,,,,,,,9.049460432,13065000,33119000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1965,,,,,,,,9.900684932000001,,,,,,,,,,,,,,,,,,9.900684932000001,14860000,29681000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1966,,,,,,,,10.24644946,,,,,,,,,,,,,,,,,,10.24644946,16502000,27313000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1967,,,,,,,,9.790519878,,,,,,,,,,,,,,,,,,9.790519878,16671000,28547000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1968,,,,,,,,11.23731139,,,,,,,,,,,,,,,,,,11.23731139,21512000,29923000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1969,,,,,,,,11.2002511,,,,,,,,,,,,,,,,,,11.2002511,26635000,40967000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FJI,1970,,,,,,,,12.38425443,,,,,,,,,,,,,2.909600019,,,,,12.38425443,30890000,43450000,,,,,,.471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1971,,,,,,,,14.52713544,,,,,,,,,,,,,,,,,,14.52713544,40431000,51760665.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1972,,,,,,,,15.46077306,,,,,,,,,,,,,,,,,,15.46077306,55899000,61649668.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1973,,,,,,,,17.0449255,,,,,,,,,,,,,,,,,,17.0449255,59811000,55975298.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1974,,,,,,,,16.78666667,,,,,,,,,,,,,,,,,,16.78666667,82930000,80985182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1975,,,,,,,,13.90807007,,,,,,,,,,,,,3.333300114,,,,,13.90807007,86518000,117092169.6,,,,,,.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1976,,,,,,,,16.40433829,,,,,,,,,,,,,,,,,,16.40433829,122273000,90772476.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1977,,,,,,,,18.10317441,,,,,,,,,,,,,,,,,,18.10317441,143100000,102320917.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1978,,,,,,,,18.11321561,,,,,,,,,,,,,,,,,,18.11321561,172904000,94368237.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1979,,,,,,,,19.70253462,,,,,,,,,,,,,,,,,,19.70253462,225072000,96758196.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1980,,,,,,,,19.18237072,,,,,,,,,,,,,2.813899994,,,,,19.18237072,233581000,119022214.9,,,,,,.448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1981,,,,,,,,22.0874053,,,,,,,,,,,,,2.746099949,,,,,22.0874053,279732000,99795802.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1982,,,,,,,,22.08613257,,,,,,,,,,,,,,,,,,22.08613257,334026000,84131614.06999999,,,,,,.494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
FJI,1983,,,,,,,,24.10348239,,,,,,,,,,,,,,,,,,24.10348239,382205000,88097425.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.25,,,,,,,,
